text,label
bagus sih tapi kadang kadang suka ada iklan terus online juga sama suka ada penawaran premium gituu tapi kata aku ya okelahh,negatif
the best music app,positif
bagus lagu2nya saya kasih bintang 8,positif
good luck,positif
bagus dan kualitas musik yang enak,positif
best aplikasu,positif
apk musik yang lengkap,positif
bagus sii tapi kenapa pas lagi mutar lagu galau tiba2 muncul iklan sopi cod sopi code kenapaa aa,netral
sangat bagus,positif
bagus banget,positif
nvm i hate this map i can t listen to my music again without buying a stupid premium i already used spotify since kid and i didn t expect how greedy the dev wow,negatif
baguss aja gituu,positif
keren cuman itu lah,positif
apa premium,negatif
okee,positif
jelek disuruh lagu lain malah keganti sendiri jelek huu jelekk,negatif
bagus banget kalo mau main beberes sering dengerin ini tpi syng nya di tablet ku apk ini udh ga tersedia,positif
parah ni apak ngambil untung 1 2 lagu ikelan nya 2 3 ngak notak ni apk harusnya walau pengguna geratisan tetap di pedulikan lah yang bikin apk ini rame kan itu player gratisan yang mendengarkan ikelan tapi ini ikelan bejibun enggak ngotak,negatif
beda dari yang lain,negatif
bagus lirik lagu irama,positif
seru,positif
saya kasi bintang 3 dan saya juga saranin deh aplikasi nya jangan dibanyakin iklan nya masa mau putar lagu ini lagu itu harus iklan dulu mana iklan 3 jadi 4 lagi,negatif
bagus,positif
tiap taun makin kikir ya milih lagu aja di batasi pake premium iklan 4 biji ga cukup kah,negatif
bagus sekali banyak lagu nya,positif
cinta,positif
aplikasi ini bagus banget buat dengerin lagu galau senang atau bosen bagus deh pokoknya makasih ya udah bisa jadi aplikasi buat dengerin lagu favoritnya semuaa,negatif
mantab,positif
spotify dikit iklan ini itu iklan dasar boykott,negatif
kurangi iklan,negatif
aplikasi ini sangat cocok bagi saya,positif
sukak,positif
sangat bagus untuk mendengar kan lagh,positif
bagus tp jangan di paksain tiap iklan premium mulu tingkatkan dan jangan sampai membayar ya kalau nnt buka spotify nya,negatif
menurut saya yg pengguna jarang2an denger musik harga premiumnya mahal 80rb bln dan saya jg bukan mahasiswa harap jd catatan pengembang range premium 30rb an gitu,negatif
sangat bagus bisa mendengar semua lagu,positif
tambahin fitur liat lagu yg disukai temen biar bisa liat yg disukai temen lagu apaja,positif
enak,positif
aplikasi nya bagus banget lagu lagu yang di rekomendasikan juga sesuai banget sama yang kita suka atau mood kita intinya bagus banget lah,positif
banyak iklan nya mohon di hilangkan iklan nya atau dipendekkan iklan nya,negatif
bintang 1 karna di paksa premiun,negatif
good,positif
ku kasih bintang 4 karena suka aja bisa main game sambil denger musik favorit aku,positif
kenapa akun sporty saya gk bisa login tolong di dilihat dlu min,netral
sangat bagus,positif
baguuss,positif
bagus banget,positif
keren,positif
bagus kok donwload dah,positif
aku sangat suka apk ini cocok sesuai dgn pilihan pilihan musik yg ku suka dan punya kelebihan tidak terlalu banyak iklannya,negatif
kalau lagi galau pasti dengar lagunya disini pokoknya rekomendit dih,positif
aslinya bagus tapi ada beberapa kekurangan kaya iklan terus terusan dan iklan nya juga sama aja,negatif
bagus,positif
gk bisa putar semua lagu harus bayar pokoknya jadi gk bagus lagi padahal dulu udah bagus sekarang gk lagi kecewa,negatif
musiknya tidak selengkap yt music,negatif
enakk gaadaa halangann buat tidur manta,positif
beliin aku spotify premium dong banyak banget iklan min,negatif
aplikasi aneh masa iklan nya 5 mau denger lagi 1 menit iklan 1 25 menit hell naww,negatif
asik bgt semua lagu nya ada,positif
ini apk bagi bngt minus nya cuma di banyak iklan aja sih,negatif
spotify kikir banyak iklan,negatif
untuk lagu sebenarnya bagus bagus lengkap yahh cuman iklannya tolong dikurangin soalnya saya lagi nyanyi tiba tiba iklann mohon dikurangi yahh,positif
banyak iklan baru juga putar 2 lagu udah iklan 4 lagi iklan nya najis mending hapus lagi aja apk nya,negatif
apaan anjir pertama kali copot premium langsung disambut 4 iklan sekarang 5 gua mah gapapa kalo iklannya setiap 10 15 lagu tapi ini setiap 4 5 lagu anjir lu mau gua dengerin lagu apa iklan lu yang lu puter berkali kali sampe otak gua panas,negatif
app kesukaan yg selalu menemani hari ku,positif
bagus bgtt,positif
lagu baru kesetel berapa iklan udh muncul 4 kali 5 kali edan skrg iklannya ga banget deh,negatif
sangat bermanfaat,positif
karena aku mau belajar menyanyi,positif
aplikasi nya bagus,positif
good,positif
terimakasih sportify hidup jadi lebih bermusic,positif
banyak iklan keterlaluan bgt sampe 4 iklan minimal adain yang langganan 2 bulan 3 bulan kek yakali sebulan harus keluarin duit 70rb cuma buat dengerin musik,negatif
pokoknya,positif
boikot,negatif
sukses teros spotify lagunya bagus2 dah lancar g bnyk iklan mantap,netral
bagus,positif
musik terbaik menurutku di masa sekarang semoga terus menjadi yang terbaik,positif
ini sangat bagus bisa mendengarkan dj atau lagu sambil main game saya kasih bintang 5 deh jangan lupa download spotify ya guyss,positif
kasih dua aja dulu karna pakai iklan,negatif
bagus cuma kadang itu bisa ngelek sama terlalu banyak iklan,negatif
banyak lagu,positif
saya sangat puas dengan apk sportify ini,positif
aplikasinya seru banget,positif
mls bet kebanyakan iklan muter satu lagu langsung 4 iklan,negatif
iklannya kurangin jink bukannya di tambahin jadi banyak mek gw mw premium tapi kesannya kayak kalah sama iklan lu y jink,negatif
bagus banget aplikasi ini,positif
bagus,positif
good,positif
aku sukaa lagu di sini,positif
lagu banyak ada lagu fav juga walaupun aku gak premium tapi gak ada iklan the best,positif
bagus banget plc,positif
bagus,positif
sangat bagus dan terbaik,positif
saya merekomendasikan aplikasi ini untuk semua umur karena cara pakainya yang sangat mudah dipelajari tidak perlu keahlian khusus untuk bisa mengoperasikannya dengan baik benar benar aplikasi yang sangat inklusif bagi seluruh lapisan masyarakat luas,positif
mahal bener mau langganan skg padahal di pakai pun ga sampai 1 bln full atau 1 minggu full dan ga sampai 12jam dari 24 jam makai lama pun hanya pas keluar kota or pulau sambil nyetir,negatif
sangat cocok buat nyantai,positif
iklan teros,negatif
akhir akhir ini spotify sering gak kebaca internetnya padahal dulu aman hari ini udah hari ke 3 gak kebaca pas pake jaringan by u soalnya kalo pake xl aman,negatif
sya suka sekali sportify mantap,positif
pake aplikasi sportify bagus keren bgt kalo bisa iklan2 nya di hilangkam saja pake yang gratiss,positif
aku udah pakai spotify 2 overall bagus bagus aja,positif
bagus sekali,positif
ringan simpel dan bermanfaat,positif
seru,positif
apakah nasipnya akan sama kayak apk resso,positif
masih setia sampai sekarang menggunakan aplikasi ini,positif
sekarang lagu gx bisa gratis kya dulu apa2 byar sportfy kecewa,negatif
bagus,positif
kikir iklan lu kebanyakan,negatif
iklannya banyak bgt woi,negatif
iklannya kurang banyak harusnya per 1 lagu 10 iklan,negatif
sangat bagus tapi kalo gratis tanpa iklan dong,positif
lagu sangat berkualitas sangat berharga dan pasti banyak orang yng suka,positif
kikir bangett pelit nya lebih dari cina play musik 2x iklan nya 5x,negatif
aplikasi yang sangat bagus aku suka,positif
bagus tapi banyak iklan,negatif
bagus,positif
mantap,positif
too much iklan jirr mana iklannya lamaa g wort it inimah full iklan trus tiap nyetel atau mau ubah lagu,negatif
mantap,positif
kikir jir boikot,negatif
bagus utk denger lagu,positif
banyak pilihan lagu,positif
bagus tapi kalau bisa kurangi iklan nya terlalu banyak hanya 3 lagu bisa 2 4 iklan,negatif
enak di dengar,positif
enak banget lagu nya dan kualitas bagus,positif
iklan 4 durasi 15 detik damnn,negatif
bagus banget bisa temanin aku kerjain tugas rumah sambil putar lagu menggunakan tws,positif
baguss banget aplikasinyaa,positif
gilaa baru juga 2 lagu udh iklan aja mana iklannya 4 lagi sebenernya gak papa kalo ada iklan tpi minimal ya jangan 4 juga dongg,negatif
aplikasi kikir,negatif
enak sih tapi kata nya aplikasi ini tampa iklan kok ada iklan wkwk tpi agk emosi sih lagu nya g nyambung poko e enakk kayak yanto yeyy,negatif
aplikasi ini bagus bisa mendengarkan musik tanpa harus nontonin layar depan sabil liat judul lagu aplikasi ini cocok buat paragemers yang suka dengarin musik sambil main gem aplikasi ini bagus cuman iklan nya cukup mengganggu jadi ku kasih reting 4 dari 5,positif
kikir bangat iklan mulu baru satu lagu udah 4 iklan,negatif
bagus,positif
jelek habis 2 lagu langsung ada iklan iklannya 3 lagi muakk terus apa harus bayar terus sekarang masa gak boleh milih lagu sendiri terus maunya apa harus punya uang kah kalo make ni aplikasi,negatif
apk kikir iklannya banyak bgtt,negatif
sering ngilang dan harus premium mulu,negatif
ini spotify kenapa kok ga bisa dibuka bertuliskan tidak terhubung ke internet padahal udah 5g loh pake wifi juga,negatif
sangat mantap,positif
tolong banget nih iklannya dikurangin dulu cuma 2 oke lah sekarang sampe 5 gila aja,netral
bagu banget sumpa gua suka nyanyinya ada lagu galau kolo kitq galau adalagu ini karna aku galau teman aku pinda rumah andaikan teman ku masi ada aku akan kasi dengar suara bagus ini,positif
seru banget sering pake kalo lagi main ibispainr cuma kadang pas lagi milih lagu malah gak bisa yaudah deh semoga di perbaiki ya,positif
mantap kali,positif
bagus sangat,positif
apk gak jelas saya baru download tiba tiba di suruh premium sedangkan punya temen temen saya gak ada yang premium download gratis dengarin musik gratis masa punya saya premium real apk gak jelas hapus permanen aja nih,negatif
kalo ngasih iklan tuh yang sejam aja gimana sekalian udah lagu nya dibatesin trus juga kalo iklan kadang langsung 4 yang nongol gw udah instal apklu udah bagian dari suport perusahaan lu jangan malah mentang mentang banyak yang dowload lu kasih iklan nya banyakan tolol,negatif
the bestt aplication everr,positif
aplikasi ini donasi isriwil,negatif
gk rekomen plis masa baru 1 lagu langsung ad 4 iklan woi lahh,negatif
coba kurangin iklannya,negatif
bgus,netral
saluran buat dengerin lagu terbaik,positif
g reat,positif
tolong dong kurangin iklannya kikir bgt etdah,negatif
baguss banhe5t,positif
kenapa di samsung a54 animasi nya patah2 kek 60hz padahal sebelumnya mulus2 aja setelah update beberala bulan lalu jadi patah2 tolomg diperbaiki,positif
pokok nya enak buat dengerin lagu deh,positif
bagus bangett,positif
baguss bgtt pkknyaa,positif
milih lagu harus premium big no buat apk ini,negatif
masok akal,positif
aplikasi nya bagus,positif
aku mau masuk ke aplikasi nya susah banget dan ribet padahal mau dengerin musik,negatif
aplikasi ini sangat bagus untuk galauu,positif
okelah tapi iklannya cok kaget gue kalo gk sengaja kebesaran volumenya,positif
bagus,positif
lagunya mantap pull,positif
not recommended,negatif
apa ni co perasaan iklannya 1 doang ko jadi 4,negatif
sangat bagus,positif
mantul,positif
suka banget aku ama aplikasinya ketagihan dengar lagu clbk,negatif
ini sangat bagus,positif
pelit kikir kebanyakan iklan di bates pula,negatif
sangat bagus,positif
bisa ga di kurangin harganya,netral
banyak iklan,negatif
ga masuk akal lagi sih ini ma namanya pemaksaan premium ga iklanya ga pas klik lagi yang di suka ga skip lagu selanjutnya malah dapet limit terus maksa premium,negatif
saya sangat menyukai aplikasi ini spotify media lagu no 1 kesukaan saya,positif
kebanyakan iklan,negatif
menampilkan lagu yg bagus,positif
cara lagu di ya,positif
cocok buat aku apli,positif
sumpil bgs bgtt cuyy bisaa putar lagu yg wnakk,positif
maksa banget harus premium udah lama make terus sekarang maksa banget harus premium ga bisa muetr lagu yang di pengen karna ga premium,negatif
suka banget walaupun banyak iklan kecuali berbayar,negatif
the best,positif
menurutku lebih mending treebel karna treebel bisa off dan no iklan treebel juga lagunya bisa urut sedangkan spotify udh banyak iklan ga urut lagunya maaf kalo menyinggung,negatif
jelek maksa banget premium najwiest,negatif
terlalu bayak iklan,negatif
cinta spotify,positif
bagus sih bintang 4 karna gk ada lagu where we are ada sih intel inside tapi gk lengkap,positif
lagunya bagus bgt banyak dan bisa bikin podcast,positif
good,positif
bagus,positif
mantap,positif
bagus banget untk ndengerin musik pokoknya debest,positif
baguss banget bisa dengar musik bang bruno mars,positif
menyenangkan,positif
bagus,positif
mantap,positif
keren,positif
bagus sih bagus tapi jangan 2 lagu 4 iklan lah ngotak dikit cikk ini aplikasi dengar lagu apa iklan,negatif
bagus,positif
bingung dgr lagu siapa saran,positif
bagus pol,positif
bagus bgt semua lagu ada,positif
seru apa lagi pas lagi belajar jadi gak terlalu stress,positif
eww,negatif
apk kikir dikit iklan gabisa milih lagu yg kita mw bisa sih cm baru berapa kali kita milih lagu setelah nya di sruh premium agak kesel y say awal download happy bgt sekarang udh 1 bulan download rasa nya udh mw ak geprek ni apk dikit iklan kikir bgt di suruh gabung ke premium dlu bukan nya gmw bersyukur krna tetep bisa dengerin lagu gratis tp gimana ya fitur yg bisa dinikmati dikit bgt kikir wkwkwkwk perbaiki lagi deh kata gw mah dan jngn lp jangan kikir hh,negatif
wareg iklan,negatif
bisa denger lagu yang aku suka pokoknya debes banget deh,positif
pdhl jaringannya lancar aja buat buka apk lain tp kenapa kalo buat buka spotify gbisa sll ada tulisan jaringn tdk stbl,negatif
bagus,positif
gatau mau nulis apa tapi yang penting bagus,positif
kikir banget gilak,negatif
ok keren untuk temanin tidur,positif
balikin duit guaa,negatif
maaf tapi aku gaksuka,negatif
pe pe apa pokonya mantep dah kata gua,positif
woi lah mau nyetel lagu ga bisa harus premium dulu mana mahal lagi 72rb,negatif
menurutku saat di tab itu banyak iklan beda sama kalau di hp,negatif
joss,positif
terlalu banyak iklan,negatif
pilihan mudah dan jelas ga ribet,positif
mantap,positif
apelikasiya sagat bagus,positif
l like this,positif
gak jelas apa2 kudu premium,negatif
bagusa banget,positif
bagus,positif
jelek bener,negatif
bagus tapi aku ada cari lagu tapi ga ketemu judul nya where we are pls rilis dong bgs bgt lgu nyaa,positif
knp skrg iklan nya jd 5 gile bgt kebelet naik haji y biasanya jg 1 2 hm jd males ke spotify,negatif
iklan nya banyak banget gasuka,negatif
kebanyakan iklan jir,negatif
dulu aku pake ni aplikasi bgs bgt tapii kenapaa pas mau login masuk akun google hp aku nge freeze gitu,positif
good,positif
bagus,positif
bagus,positif
cakepp,positif
raindance,positif
bagus,positif
aplikasi yang enak buat dengerin lagu,positif
wah semakin kikir masa pilih lagu sendiri udah harus premium,negatif
kebelet mau dipremium,negatif
enak di dengar,positif
uninstall aja udah ga bisa digunain disuruh premium,negatif
makin sini makin kikir iklannya 4x apacona,negatif
setia menemani ketika butuh support,positif
bagus,positif
dengan pengalaman baik,positif
mantep banget,netral
baguss bangett,positif
ok bagus semoga lancar trus,positif
aplikasi nya jelek bgt milih lagu sendiri harus bayar premium dlu klo mau lihat lagu selanjutnya jga harus bayar gk ngotak bgt sumpah gk jelas dlu suka bgt spotify sekarang nggk mahu ku uninstall gk bagus bgt masa harus denger yg di pilihin kan kita mau denger lagu yg kita mau denger gk jelas bgt nib spotify sekrang kebanyakan premium gk jelas gj bagus buruk lebih mendingan joox dri pada ini cih,negatif
bagus banget kualitas lagunya bagus banget lyrics juga ada walaupun beberapa yg gak ada dikit sih dan kadang sering iklan 4 kali tolong di kurangi ya,negatif
banyak lagu nya and bagus bagus,positif
enak didengar untuk bekerja,positif
